CustomerID,CreditScore,Country,Gender,Age,Tenure,Balance,NumOfProducts,HasCreditCard,IsActiveMember,EstimatedSalary,Churned
15579891,714,France,Male,52,4,100755.66,1,Yes,Yes,186775.25,No
15805690,694,Spain,Female,35,7,0,1,Yes,No,133570.43,Yes
15612139,786,France,Female,33,0,83036.05,1,No,Yes,154990.58,Yes
15568834,698,Spain,Male,27,6,125427.37,2,No,No,27654.44,No
15709917,601,France,Female,46,3,98202.76,1,No,No,137763.93,No
15718843,769,Spain,Male,41,1,72509.91,1,Yes,No,25723.73,No
15799494,850,Germany,Male,44,3,140393.65,2,No,Yes,186285.52,No
15673439,646,Spain,Female,50,5,142644.64,2,Yes,Yes,142208.5,Yes
15669011,659,France,Female,44,9,23503.31,1,No,Yes,169862.01,Yes
15581388,487,Spain,Male,33,8,145729.71,1,Yes,No,41365.85,No
15743153,740,Germany,Female,40,2,122295.17,2,Yes,Yes,30812.84,No
15579787,686,France,Male,39,4,0,2,Yes,No,155023.93,No
15759966,612,Spain,Female,36,5,119799.27,2,Yes,No,159416.58,No
15601045,655,Spain,Male,37,8,163708.58,2,No,No,76259.23,No
15764021,617,France,Male,34,1,61687.33,2,Yes,No,105965.25,No
15687218,674,France,Female,27,4,79144.34,1,No,Yes,50743.83,No
15626452,711,Spain,Male,32,5,0,2,Yes,Yes,147720.27,No
15700964,624,Germany,Female,27,7,104848.68,1,Yes,Yes,167387.36,No
15768887,597,Spain,Male,26,5,0,2,No,Yes,95159.13,No
15735358,682,Spain,Male,46,4,0,1,Yes,Yes,4654.28,No
15749472,775,France,Male,45,8,0,1,Yes,No,130376.68,No
15685872,727,France,Female,29,1,146652.01,1,Yes,Yes,173486.39,No
15760851,629,France,Male,31,6,0,2,Yes,No,93881.75,No
15734588,684,France,Male,46,0,0,2,Yes,Yes,36376.97,No
15784594,549,Germany,Female,37,1,130622.34,2,Yes,Yes,128499.94,No
15606435,593,Germany,Male,69,2,187013.13,2,No,Yes,105898.69,No
15790247,536,Spain,Male,40,9,0,2,Yes,Yes,11959.03,No
15676433,707,France,Female,36,6,0,1,No,No,98810.78,No
15625905,592,Spain,Male,41,0,0,2,Yes,No,65906.07,No
15626414,703,France,Male,44,6,98862.54,1,Yes,No,151516.7,No
15623220,723,Spain,Female,45,4,0,2,Yes,No,37214.39,No
15752857,452,Germany,Male,52,1,98443.14,2,No,No,92033.98,No
15677908,552,Spain,Male,42,4,0,2,No,No,195692.3,No
15773013,633,France,Female,47,0,0,1,Yes,Yes,6342.84,Yes
15623972,479,Germany,Female,23,9,123575.51,1,No,Yes,95148.28,No
15738627,768,France,Male,25,6,0,2,Yes,Yes,21215.67,No
15643392,742,France,Male,31,4,105239.1,1,Yes,Yes,19700.24,No
15684868,668,Germany,Male,56,9,110993.79,1,Yes,No,134396.64,Yes
15627854,707,Spain,Male,44,3,0,2,Yes,Yes,135077.01,No
15669253,754,Spain,Male,39,7,157691.98,2,Yes,No,133600.89,Yes
15758023,544,Germany,Male,47,5,105245.21,1,No,No,99922.08,Yes
15574558,718,Spain,Male,32,8,0,2,Yes,Yes,41399.33,No
15635256,762,France,Male,31,7,117687.35,1,Yes,Yes,159344.43,No
15680399,772,France,Male,23,2,0,2,Yes,No,18364.19,No
15674720,691,Germany,Female,37,7,123067.63,1,Yes,Yes,98162.44,Yes
15580249,502,France,Male,45,0,0,1,No,No,84663.21,No
15675431,563,France,Female,34,6,0,2,No,No,36536.93,No
15698285,676,France,Female,41,4,101457.14,1,Yes,Yes,79101.67,No
15810775,576,Spain,Male,52,2,100549.43,2,Yes,Yes,16644.16,No
15678173,629,Spain,Male,35,4,174588.8,2,No,Yes,158420.14,No
15665222,625,Spain,Male,52,8,121161.57,1,Yes,No,48988.28,No
15803908,628,France,Male,45,9,0,2,Yes,Yes,96862.56,No
15586039,471,Germany,Female,36,5,90063.74,2,Yes,Yes,96366.7,No
15802570,811,France,Female,45,5,0,2,Yes,Yes,146123.19,No
15781451,504,France,Male,42,3,134936.97,2,No,No,135178.91,No
15721019,687,France,Female,24,3,110495.27,1,Yes,No,158615.41,No
15738588,660,Germany,Female,37,2,133200.09,1,No,No,71433.88,No
15730657,548,France,Female,41,4,82596.8,1,No,Yes,55672.09,No
15739292,609,Germany,Male,31,9,103837.75,1,Yes,Yes,150218.11,No
15725945,659,Spain,Female,42,2,0,1,No,No,162734.31,Yes
15813159,526,France,Male,52,8,93590.47,1,No,Yes,21228.71,Yes
15636820,725,Germany,Male,40,8,104149.66,1,Yes,No,62027.9,No
15603880,519,Germany,Male,38,1,114141.64,1,Yes,Yes,60988.21,Yes
15619494,562,Germany,Female,31,9,117153,1,Yes,Yes,108675.01,No
15596992,482,Germany,Male,45,7,156353.46,1,Yes,No,72643.95,Yes
15735025,535,Spain,Male,37,3,175534.78,2,Yes,Yes,9241.52,No
15730759,561,France,Female,27,9,135637,1,Yes,No,153080.4,Yes
15752912,661,France,Female,30,7,0,2,Yes,No,72196.57,No
15711316,771,France,Male,27,2,0,2,Yes,Yes,199527.34,No
15738785,545,France,Male,26,7,0,2,No,Yes,156598.23,No
15777896,850,Germany,Female,33,2,83415.04,1,No,Yes,74917.64,No
15628963,601,Germany,Male,43,3,141859.12,2,Yes,Yes,111249.62,No
15742126,712,Germany,Male,38,7,132767.66,2,Yes,Yes,59115.77,No
15575623,589,France,Female,31,10,110635.32,1,Yes,No,148218.86,No
15741652,600,Spain,Male,37,8,177657.35,1,Yes,Yes,77142.32,No
15738884,642,Germany,Male,41,4,157777.58,1,Yes,No,67484.6,No
15615050,575,Germany,Male,47,9,107915.94,2,Yes,Yes,63452.18,Yes
15803005,570,Germany,Female,57,5,86568.75,1,No,Yes,103660.31,No
15743498,532,Germany,Male,52,9,137755.76,1,Yes,No,163191.99,Yes
15720463,796,France,Male,30,2,137262.71,2,Yes,No,62905.29,No
15588695,833,Spain,Male,32,6,0,1,Yes,Yes,44323.22,Yes
15665802,642,Spain,Female,36,6,0,2,Yes,Yes,97938.59,No
15571144,655,France,Male,28,10,0,2,No,Yes,126565.21,No
15750731,736,Germany,Male,50,9,116309.01,1,Yes,No,185360.4,Yes
15605134,617,France,Female,34,0,131244.65,2,Yes,No,183229.02,No
15626044,762,Germany,Male,28,3,125155.83,2,Yes,Yes,106024.02,No
15737910,703,Germany,Male,35,5,140691.08,2,Yes,No,167810.26,No
15761076,507,France,Male,41,3,58820.32,2,Yes,Yes,138536.09,No
15710105,581,Germany,Female,26,3,105099.45,1,Yes,Yes,184520,Yes
15577402,593,France,Male,31,9,0,2,No,Yes,20492.16,No
15803337,648,France,Male,23,9,168372.52,1,Yes,No,134676.72,No
15654372,462,Germany,Male,34,1,94682.56,2,Yes,No,138478.2,No
15585867,596,Spain,Male,36,2,0,2,No,Yes,125557.95,No
15662488,627,France,Female,44,5,0,2,Yes,No,82969.61,Yes
15604813,494,France,Male,40,7,0,2,No,Yes,158071.69,No
15611644,627,France,Male,73,0,146329.73,1,No,Yes,43615.67,No
15674928,850,Spain,Male,37,2,0,2,Yes,No,119969.99,No
15656100,632,France,Female,49,5,167962.7,1,No,No,140201.21,No
15764293,490,France,Male,33,1,0,2,Yes,Yes,80792.83,No
15636423,715,France,Male,40,7,0,1,Yes,Yes,141359.11,No
15607629,679,France,Male,48,8,0,2,Yes,No,23344.94,No
15577313,619,France,Male,44,3,116967.68,1,Yes,No,5075.17,Yes
15714493,465,Spain,Female,33,6,0,2,Yes,Yes,95500.98,No
15643359,736,Spain,Male,32,7,0,1,No,Yes,79082.62,No
15687913,501,Germany,Female,34,7,93244.42,1,No,Yes,199805.63,No
15790935,535,France,Female,29,5,0,2,No,Yes,52709.55,No
15708693,759,France,Female,33,2,0,2,Yes,No,56583.88,No
15672016,819,France,Male,35,1,0,2,No,Yes,3385.04,No
15727605,533,Germany,Male,43,4,80442.06,2,No,Yes,12537.42,No
15651144,632,Germany,Female,35,2,150561.03,2,No,No,64722.61,No
15749401,686,France,Male,60,9,0,3,Yes,Yes,75246.21,Yes
15691874,687,France,Female,34,9,125474.44,1,Yes,No,198929.84,No
15620735,667,Germany,Female,33,4,127076.68,2,Yes,No,69011.66,No
15769781,699,Spain,Female,25,8,0,2,Yes,Yes,52404.47,No
15624611,497,Spain,Male,37,8,128650.11,2,Yes,Yes,163641.53,No
15773071,780,Spain,Female,33,6,145580.61,1,Yes,Yes,154598.56,No
15720371,652,France,Female,51,3,0,1,Yes,No,173989.47,Yes
15717984,477,France,Male,47,9,144900.58,1,Yes,No,61315.37,Yes
15806407,652,France,Female,37,4,0,2,Yes,No,143393.24,No
15785042,488,France,Female,31,8,97588.6,1,No,No,124210.53,No
15809302,572,France,Male,24,1,0,2,Yes,Yes,151460.84,No
15677550,755,France,Female,38,1,0,2,Yes,No,20734.81,No
15654096,779,Germany,Female,24,10,122200.31,2,Yes,No,43705.56,No
15617320,693,Spain,Female,46,3,151709.33,1,Yes,No,180736.24,No
15653065,530,Spain,Female,22,7,0,2,Yes,No,104170.48,No
15649112,738,Spain,Female,33,3,122134.4,2,No,Yes,27867.59,No
15690526,690,Germany,Male,31,2,137260.45,2,Yes,No,55387.28,No
15806945,611,France,Female,30,9,88594.14,1,Yes,No,196332.45,No
15670066,643,Spain,Male,34,6,0,2,Yes,Yes,116046.22,No
15625761,632,Germany,Male,41,8,127205.32,4,Yes,No,93874.87,Yes
15761525,727,Spain,Female,31,10,96997.09,2,No,No,76614.04,No
15735080,508,France,Female,64,2,0,1,Yes,Yes,6076.62,No
15619537,550,France,Male,31,5,142200.19,2,Yes,Yes,122221.71,No
15598162,754,Germany,Female,39,3,160761.41,1,Yes,Yes,24156.03,No
15694300,759,France,Male,26,4,0,2,Yes,No,135394.62,No
15637235,794,Spain,Male,33,8,0,2,No,No,91340.02,No
15612444,549,France,Male,29,3,0,2,Yes,No,146090.38,No
15626457,671,France,Male,31,0,116234.61,1,Yes,No,172096.08,No
15627995,756,Germany,Female,26,5,155143.52,1,No,Yes,135034.57,Yes
15706128,632,France,Female,21,1,0,2,Yes,No,84008.66,No
15666430,579,France,Male,38,8,0,2,No,No,91763.67,No
15627385,748,France,Male,34,5,84009.47,1,Yes,Yes,137001.1,No
15581323,488,Germany,Female,28,7,139246.22,2,Yes,No,106799.49,No
15608109,710,Germany,Male,58,7,170113,2,No,Yes,10494.64,No
15801942,619,Spain,Female,41,8,0,3,Yes,Yes,79866.73,Yes
15567431,773,France,Male,64,2,145578.28,1,No,Yes,186172.85,No
15810167,657,Spain,Male,75,7,126273.95,1,No,Yes,91673.6,No
15644501,579,France,Female,26,10,162482.76,1,Yes,Yes,18458.2,No
15785290,542,France,Male,29,9,0,1,Yes,No,8342.35,No
15611157,709,France,Female,32,2,87814.89,1,Yes,No,138578.37,No
15673837,617,Spain,Male,61,3,113858.95,1,Yes,Yes,38129.22,No
15656822,568,Germany,Male,43,5,87612.64,4,Yes,Yes,107155.4,Yes
15580560,769,France,Female,73,1,0,1,Yes,Yes,29792.11,No
15760641,608,Germany,Male,26,1,106648.98,1,No,Yes,7063.6,No
15587584,503,Spain,Male,31,4,0,2,Yes,Yes,21645.06,No
15604146,608,Germany,Female,38,8,103653.51,2,Yes,Yes,137079.86,No
15813974,731,Germany,Male,37,3,116880.53,1,No,No,172718.35,Yes
15746986,850,Germany,Female,40,4,97990.49,2,No,No,106691.02,No
15759741,591,Germany,Female,34,4,150635.3,1,Yes,Yes,72274.84,No
15734892,579,Spain,Male,37,4,0,2,Yes,Yes,32246.63,No
15797194,570,France,Male,39,10,129674.89,2,Yes,No,80552.36,No
15723786,709,France,Female,37,9,0,2,Yes,No,16733.59,No
15642726,611,France,Male,53,3,83568.26,1,No,No,1235.49,No
15664339,775,Spain,Male,48,4,178144.91,2,No,No,50168.41,Yes
15754526,699,Germany,Male,36,6,147137.74,1,Yes,Yes,33687.9,No
15703037,618,France,Male,37,5,0,1,No,Yes,178705.45,Yes
15751412,704,France,Male,36,3,114370.41,1,No,Yes,66810.48,No
15609558,835,Germany,Female,47,5,108289.28,2,Yes,Yes,45859.55,Yes
15572408,714,Germany,Male,39,3,149887.49,2,Yes,No,63846.36,No
15613923,581,Spain,Female,43,4,170172.9,1,No,Yes,100236.02,No
15747000,592,France,Male,27,3,0,2,Yes,Yes,19645.65,No
15731781,551,France,Male,43,7,0,2,Yes,No,178393.68,No
15727198,689,Germany,Female,28,2,64808.32,2,No,No,78591.15,No
15794273,604,France,Female,56,0,62732.65,1,No,Yes,124954.56,No
15804950,514,France,Female,41,7,0,2,Yes,Yes,3756.65,No
15576304,698,France,Male,29,5,95167.55,1,Yes,Yes,152723.23,No
15645200,581,Germany,Female,54,2,152508.99,1,Yes,No,187597.98,Yes
15779627,573,Germany,Male,31,0,134644.19,1,Yes,Yes,70381.49,No
15750755,449,Spain,Female,33,8,0,2,No,No,156792.89,No
15569654,850,Germany,Female,31,3,51293.47,1,No,No,35534.68,No
15753079,612,France,Male,41,5,0,3,No,No,151256.22,No
15684995,690,Spain,Male,49,8,116622.73,1,No,Yes,51011.29,No
15790763,599,Spain,Female,49,2,0,2,Yes,No,111190.53,No
15766458,498,France,Male,33,1,198113.86,1,Yes,No,69664.35,No
15616221,497,France,Female,29,4,85646.81,1,No,No,63233.02,Yes
15776124,802,Spain,Male,51,7,0,1,No,Yes,40855.79,No
15665811,644,France,Male,33,9,141234.98,1,Yes,No,95673.05,No
15729804,714,France,Male,34,10,0,2,Yes,Yes,80234.14,No
15714062,690,France,Female,40,9,77641.99,1,No,No,189051.59,Yes
15592197,522,Spain,Male,30,3,0,2,Yes,No,145490.85,No
15793116,502,Germany,Female,40,7,117304.29,1,No,No,196278.32,No
15638231,730,Spain,Female,62,2,0,2,Yes,Yes,162889.1,No
15697678,590,Germany,Male,36,6,92340.69,2,Yes,Yes,174667.58,No
15800412,458,Germany,Male,35,9,146780.52,2,Yes,Yes,3476.38,No
15597610,553,Spain,Male,41,6,144974.55,1,Yes,Yes,19344.92,No
15726634,479,France,Male,47,1,0,1,Yes,No,95270.83,No
15670866,693,France,Male,31,2,0,2,Yes,Yes,107759.31,No
15667462,707,Spain,Male,43,10,0,2,Yes,No,118368.2,No
15662574,636,Spain,Male,37,1,115137.26,1,Yes,No,52484.01,No
15716926,807,France,Male,33,10,101952.97,2,Yes,No,178153.65,No
15603554,513,France,Female,45,0,164649.52,3,Yes,No,49915.52,Yes
15716800,582,France,Male,31,2,0,2,Yes,Yes,33747.03,No
15679429,694,France,Male,32,0,91956.49,1,Yes,Yes,59961.81,No
15616122,777,France,Male,39,8,0,2,Yes,Yes,18613.52,No
15742172,598,Germany,Male,32,9,123938.6,2,Yes,No,198894.42,No
15792305,762,Germany,Male,46,6,123571.77,3,No,Yes,57014.17,Yes
15636016,588,France,Female,34,3,120777.88,1,Yes,Yes,131729.52,No
15733138,663,Germany,Male,42,5,90248.79,1,Yes,Yes,79169.73,No
15669741,777,France,Male,36,7,0,1,Yes,No,106472.34,No
15616954,592,France,Male,71,4,0,2,No,Yes,17013.54,No
15729238,631,Germany,Male,48,1,106396.48,1,Yes,Yes,150661.42,Yes
15718242,725,Germany,Female,47,1,104887.43,1,No,No,86622.56,Yes
15682914,850,France,Male,34,2,72079.71,1,Yes,Yes,115767.93,No
15654274,540,France,Male,37,6,0,2,Yes,No,141998.89,No
15691457,674,Spain,Male,36,2,0,2,Yes,Yes,182787.17,No
15719649,553,France,Male,38,3,99844.68,1,No,No,187915.7,No
15778897,630,France,Female,28,1,0,2,Yes,Yes,133267.78,No
15589437,466,France,Male,26,3,156815.71,1,Yes,Yes,137476.09,No
15682369,613,France,Male,47,6,146034.74,1,Yes,Yes,77146.14,No
15626507,558,France,Male,27,1,152283.39,1,Yes,No,183271.15,No
15571995,775,Germany,Female,33,1,118897.1,2,Yes,Yes,26362.4,No
15673333,698,Germany,Male,52,8,96781.39,1,Yes,Yes,153373.71,No
15748752,608,Germany,Male,33,1,102772.67,2,Yes,No,70705.58,No
15725302,670,Spain,Female,20,4,0,2,Yes,No,119759.24,No
15722083,591,Spain,Male,39,8,0,2,No,No,42392.24,No
15771442,633,France,Male,40,4,150578,1,No,Yes,34670.62,Yes
15803633,678,France,Female,46,1,0,2,No,No,82106.19,No
15672185,590,France,Male,47,3,0,2,Yes,No,171774.5,No
15806486,705,France,Female,48,0,0,2,No,No,149772.61,No
15570895,608,France,Male,42,10,163548.07,1,Yes,No,38866.85,No
15614520,682,France,Female,37,8,148580.12,1,Yes,No,35179.18,No
15687492,596,Germany,Male,32,3,96709.07,2,No,No,41788.37,No
15675337,395,Germany,Female,34,5,106011.59,1,Yes,Yes,17376.57,Yes
15721047,578,Germany,Male,37,1,135650.88,1,Yes,No,199428.19,No
15589017,547,Germany,Male,55,4,111362.76,3,Yes,No,16922.28,Yes
15611186,609,France,Male,37,1,39344.83,1,Yes,Yes,178291.89,Yes
15617301,774,Germany,Male,36,9,130809.77,1,Yes,No,152290.28,No
15726046,712,France,Female,27,2,133009.51,1,Yes,No,126809.15,No
15585748,585,Germany,Female,28,9,135337.49,2,Yes,Yes,40385.61,No
15672826,666,France,Female,32,10,112536.57,2,Yes,Yes,34350.54,No
15595162,708,Spain,Female,35,8,122570.69,1,No,No,199005.88,No
15650026,513,France,Male,44,1,63562.02,2,No,Yes,52629.73,Yes
15745826,445,France,Male,37,3,0,2,Yes,Yes,180012.39,No
15708610,690,Germany,Male,44,9,100368.63,2,No,No,35342.33,No
15624471,850,France,Male,37,6,0,2,Yes,No,109291.22,No
15590097,537,Spain,Female,33,7,136082,1,Yes,No,62746.54,No
15689328,705,Germany,Male,48,9,114169.16,1,No,No,173273.2,Yes
15582154,670,France,Female,45,5,47884.92,1,Yes,Yes,54340.24,No
15734626,652,Spain,Female,36,1,0,2,Yes,Yes,19302.78,No
15702806,696,Spain,Male,24,9,0,1,No,No,10883.52,No
15620756,747,France,Male,49,6,202904.64,1,Yes,Yes,17298.72,Yes
15611331,511,France,Female,46,1,0,1,Yes,Yes,115779.48,Yes
15576935,743,Spain,Male,43,2,161807.18,2,No,Yes,93228.86,Yes
15661275,532,Germany,Male,52,3,110791.97,1,Yes,No,148704.77,Yes
15814940,642,Spain,Female,33,9,0,2,Yes,Yes,150475.14,No
15768471,554,Germany,Female,54,6,108755,1,Yes,No,40914.32,Yes
15697391,604,Spain,Female,34,3,0,2,Yes,No,38587.7,No
15793346,602,France,Female,72,3,0,2,Yes,Yes,171260.66,No
15608338,757,Spain,Female,55,9,117294.12,4,Yes,No,94187.47,Yes
15578546,491,Germany,Male,26,4,102251.14,1,Yes,Yes,145900.89,No
15656921,850,France,Male,31,4,0,2,No,No,152298.28,No
15761340,521,France,Male,22,5,0,2,Yes,Yes,99828.45,No
15591135,726,France,Male,37,2,132057.92,2,Yes,No,34743.98,No
15623219,596,France,Male,33,8,0,1,Yes,No,121189.3,Yes
15655229,850,Germany,Female,35,7,114285.2,1,No,Yes,129660.59,No
15805884,637,France,Female,41,9,0,2,Yes,No,145477.36,No
15668289,690,Spain,Male,32,2,76087.98,1,No,Yes,151822.66,No
15568562,689,France,Male,40,8,160272.27,1,Yes,No,49656.24,No
15773276,633,Spain,Male,63,4,114552.6,1,Yes,No,73856.28,Yes
15622801,555,France,Female,27,8,102000.17,1,Yes,Yes,116757,No
15779886,563,Spain,Male,24,7,0,2,No,No,16319.56,No
15713673,494,France,Female,33,1,137853,1,No,Yes,90273.85,No
15783083,534,France,Male,27,9,0,2,Yes,No,161344.13,No
15742824,696,Germany,Male,42,7,162318.61,1,Yes,No,121061.89,No
15621550,535,Spain,Female,50,1,140292.58,3,No,No,69531.22,Yes
15799480,600,France,Male,34,0,0,2,No,Yes,3756.23,No
15625247,807,France,Female,34,1,0,1,No,No,114448.13,No
15755241,714,France,Female,52,2,0,1,No,Yes,144045.08,Yes
15575679,590,France,Male,24,7,126431.54,1,Yes,No,58781.11,No
15668235,614,France,Female,41,3,123475.04,1,Yes,Yes,179227.52,No
15683183,766,Germany,Female,45,6,97652.96,1,Yes,No,127332.33,No
15684592,557,Spain,Male,42,4,0,2,No,Yes,86642.38,No
15591169,788,Germany,Female,49,4,137455.99,1,Yes,No,184178.29,Yes
15653455,648,France,Female,38,2,0,2,No,Yes,9551.49,No
15732563,726,Germany,Female,33,7,99046.31,2,Yes,Yes,56053.06,No
15656471,773,France,Male,33,9,0,2,Yes,Yes,1118.31,No
15598510,583,Germany,Male,27,4,105907.42,2,Yes,Yes,195732.04,No
15766427,565,Germany,Male,52,5,97720.35,2,Yes,No,175070.94,Yes
15785342,705,France,Male,25,9,0,2,No,Yes,112331.19,No
15641595,685,Spain,Male,43,4,97392.18,2,Yes,No,43956.83,No
15798429,741,France,Male,29,8,0,2,Yes,Yes,115994.52,No
15648136,658,Germany,Female,28,9,152812.58,1,Yes,No,166682.57,No
15812482,575,France,Male,27,3,139301.68,1,Yes,No,99843.98,No
15790810,844,France,Female,41,10,76319.64,1,Yes,Yes,141175.18,Yes
15687421,559,Spain,Male,67,9,125919.35,1,Yes,No,175910.95,Yes
15765643,725,France,Male,37,6,124348.38,2,No,Yes,176984.34,No
15654878,450,France,Male,29,7,117199.8,1,Yes,Yes,43480.63,No
15686835,738,Germany,Female,57,9,148384.64,1,No,No,155047.11,Yes
15768340,642,Germany,Female,19,3,113905.48,1,Yes,Yes,176137.2,No
15673599,618,Spain,Male,32,5,133476.09,1,No,Yes,154843.4,No
15689096,590,France,Male,47,0,117879.32,1,Yes,Yes,8214.46,No
15684294,735,France,Male,50,2,0,2,No,Yes,147075.69,No
15615828,550,France,Male,34,8,122359.5,1,No,No,116495.55,No
15746012,729,Spain,Female,28,0,0,2,Yes,Yes,31165.06,Yes
15615797,743,Germany,Male,59,5,108585.35,1,Yes,Yes,192127.22,Yes
15788494,555,France,Male,31,8,145875.74,1,Yes,No,137491.23,No
15793856,667,Spain,Female,36,3,121542.57,2,Yes,Yes,186841.71,No
15629545,790,Spain,Female,41,7,109508.68,1,No,No,86776.38,No
15661198,727,Germany,Male,34,2,146407.11,1,Yes,Yes,72073.72,No
15715117,744,France,Female,39,6,0,1,No,No,10662.58,No
15701074,629,Germany,Male,35,8,112330.83,1,Yes,Yes,91001.02,No
15793046,619,France,Female,35,4,90413.12,1,Yes,Yes,20555.21,No
15623744,634,France,Male,34,8,105302.66,1,Yes,Yes,123164.97,No
15611329,608,Spain,Female,35,6,0,2,Yes,Yes,143463.28,No
15740428,507,France,Female,35,1,0,2,No,No,92131.54,No
15781534,536,Germany,Female,35,4,121520.36,1,No,No,77178.42,No
15618243,730,Spain,Female,43,1,103960.38,1,Yes,Yes,193650.16,No
15784161,583,Germany,Male,39,8,102945.01,1,No,No,52861.89,No
15700325,644,France,Female,24,8,92760.55,1,Yes,No,35896.75,No
15659064,790,Spain,Male,37,8,0,2,Yes,Yes,149418.41,No
15658364,807,Germany,Female,40,1,134590.21,1,Yes,Yes,46253.65,No
15704340,581,France,Female,37,10,104255.03,1,Yes,No,86609.37,No
15793455,627,Spain,Female,55,6,0,1,No,No,91943.94,Yes
15579777,850,France,Male,41,3,0,2,Yes,No,128892.36,No
15632345,754,France,Female,35,4,0,2,Yes,No,44830.71,No
15814468,551,Germany,Male,50,1,121399.98,1,No,Yes,84508.44,Yes
15754820,637,Germany,Male,35,8,147127.81,2,Yes,Yes,84760.7,No
15707505,699,Spain,Male,31,8,125927.51,2,Yes,No,147661.47,No
15699507,542,France,Female,25,7,0,2,No,Yes,82393.08,No
15799600,640,Germany,Male,48,1,111599.32,1,No,Yes,135995.58,No
15794472,553,France,Female,27,3,0,2,No,No,159800.16,No
15646632,741,France,Male,38,9,0,2,Yes,No,14379.01,No
15676353,598,France,Male,35,8,114212.6,1,Yes,Yes,74322.85,No
15566312,660,Spain,Female,42,5,0,3,Yes,Yes,189016.24,Yes
15570414,618,Spain,Male,41,4,115251.64,1,No,No,136435.75,No
15776743,647,France,Male,43,9,0,2,Yes,Yes,78488.39,No
15674637,491,France,Female,68,3,107571.61,1,No,Yes,113695.99,No
15730418,652,France,Female,32,2,0,2,Yes,No,54628.11,No
15739972,650,Germany,Female,45,9,152367.21,3,Yes,No,150835.21,Yes
15661591,413,Germany,Male,39,1,130969.77,2,Yes,Yes,158891.79,No
15675585,416,Germany,Female,25,0,97738.97,2,Yes,Yes,160523.33,No
15814750,629,Spain,Male,34,8,0,2,Yes,Yes,180595.02,No
15593454,678,Spain,Female,40,4,113794.22,1,Yes,No,16618.76,No
15663421,527,Spain,Male,28,6,128396.33,2,Yes,No,79919.97,No
15576196,743,Spain,Female,48,5,118207.69,2,No,No,186489.14,Yes
15677324,683,Germany,Male,73,9,124730.26,1,Yes,Yes,51999.5,No
15568742,536,France,Female,41,9,0,1,Yes,No,121299.14,No
15693764,663,Spain,Male,52,0,136298.65,1,Yes,No,144593.3,Yes
15714260,646,France,Female,38,2,0,2,No,No,178752.73,No
15798200,707,France,Male,35,2,0,3,Yes,Yes,94148.3,No
15656627,602,France,Male,34,5,0,2,Yes,Yes,77414.45,No
15791111,635,France,Female,47,2,125724.95,2,Yes,No,63236.97,No
15638269,597,France,Male,67,2,0,2,No,Yes,108645.85,No
15807473,503,France,Male,38,1,0,2,Yes,Yes,95153.24,No
15708534,524,Spain,Female,64,5,0,1,Yes,No,136079.64,Yes
15640686,700,France,Male,46,5,95872.86,1,Yes,No,98273.01,Yes
15588904,692,France,Male,33,9,0,1,Yes,No,113505.93,Yes
15768763,562,France,Male,37,2,0,1,No,Yes,52525.15,Yes
15770543,679,France,Male,37,7,74260.03,1,Yes,No,194617.98,No
15642162,603,Germany,Male,35,1,123407.69,1,Yes,No,152541.89,Yes
15714046,720,Spain,Male,33,3,123783.91,2,Yes,Yes,142903.44,No
15575060,797,France,Male,24,5,0,2,Yes,No,182257.61,No
15812040,594,France,Male,36,6,153880.15,1,No,No,135431.72,No
15812073,529,France,Female,31,7,0,2,Yes,Yes,175697.87,No
15706810,606,Germany,Female,32,1,106301.85,2,No,Yes,59061.25,No
15584090,621,Spain,Female,40,7,0,2,No,Yes,131283.6,Yes
15810807,513,France,Female,43,9,0,2,Yes,No,152499.8,No
15582033,753,Germany,Male,44,3,138076.47,1,Yes,No,15523.09,Yes
15687607,605,France,Female,30,9,135422.31,1,No,Yes,186418.85,No
15588406,574,Spain,Female,37,7,0,2,Yes,No,32262.28,No
15784099,726,France,Female,38,5,126875.62,1,Yes,No,128052.29,No
15701352,611,Spain,Female,28,3,96381.68,2,Yes,No,181419.29,No
15789371,593,Germany,Female,41,4,119703.1,2,Yes,Yes,109783.29,No
15602845,466,Germany,Male,41,2,152102.18,2,Yes,No,181879.56,No
15707918,741,Germany,Female,36,0,127675.39,2,Yes,No,74260.16,No
15602812,684,Germany,Female,44,2,133776.86,2,No,Yes,49865.04,No
15675888,550,Spain,Female,33,9,72788.03,1,Yes,Yes,103608.06,No
15591822,593,Spain,Male,26,9,76226.9,1,Yes,No,167564.82,No
15738501,601,Germany,Male,48,9,163630.76,1,No,Yes,41816.49,Yes
15585907,676,Spain,Female,30,5,0,2,No,No,179066.58,No
15579040,556,France,Female,46,10,0,2,No,No,109184.24,No
15804211,719,France,Male,36,3,155423.17,1,Yes,Yes,199841.32,No
15736126,850,Germany,Male,55,0,98710.89,1,Yes,Yes,83617.17,Yes
15745399,649,Spain,Female,49,2,0,1,Yes,No,84863.85,Yes
15760749,509,Spain,Male,41,7,126683.8,1,No,Yes,114775.53,No
15637118,684,France,Male,33,4,140700.61,1,Yes,No,103557.93,No
15657829,806,Germany,Male,30,8,168078.83,1,Yes,No,85028.36,Yes
15738497,729,Spain,Male,44,4,107726.93,2,Yes,No,153064.87,No
15690695,683,France,Female,33,9,0,2,Yes,Yes,38784.42,No
15762351,689,Spain,Female,63,1,0,2,Yes,Yes,186526.12,No
